trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
4	38	401	33	107	0.535211267605634	0.262068965517241	0.241796200345423	0.726871126648657	gbm.id4.cv3.top5
5	39	393	21	126	0.65	0.236363636363636	0.253886010362694	0.735397452788757	gbm.id1.cv3
5	34	398	16	131	0.68	0.206060606060606	0.253886010362694	0.733186941882592	gbm.id2.cv3
5	44	383	31	121	0.586666666666667	0.266666666666667	0.262521588946459	0.727682623334796	gbm.id3.cv3
5	34	394	20	131	0.62962962962963	0.206060606060606	0.260794473229706	0.731884057971013	gbm.id4.cv3
5	36	394	20	129	0.642857142857143	0.218181818181818	0.2573402417962	0.733992094861662	gbm.id1.cv3.top5
5	41	392	22	124	0.650793650793651	0.248484848484848	0.252158894645941	0.729468599033817	gbm.id2.cv3.top5
5	30	397	17	135	0.638297872340426	0.181818181818182	0.262521588946459	0.730712926365099	gbm.id3.cv3.top5
5	41	390	24	124	0.630769230769231	0.248484848484848	0.255613126079447	0.734475186649099	gbm.id4.cv3.top5
6	36	399	15	129	0.705882352941177	0.218181818181818	0.248704663212435	0.732733128385301	gbm.id1.cv3
6	38	396	18	127	0.678571428571429	0.23030303030303	0.250431778929188	0.737739716000585	gbm.id2.cv3
6	41	395	19	124	0.683333333333333	0.248484848484848	0.246977547495682	0.742614551310203	gbm.id3.cv3
6	35	396	18	130	0.660377358490566	0.212121212121212	0.255613126079447	0.741809398331138	gbm.id4.cv3
6	32	400	14	133	0.695652173913043	0.193939393939394	0.253886010362694	0.731400966183574	gbm.id1.cv3.top5
6	42	396	18	123	0.7	0.254545454545455	0.243523316062176	0.737124871907481	gbm.id2.cv3.top5
6	39	396	18	126	0.684210526315789	0.236363636363636	0.248704663212435	0.739759918020787	gbm.id3.cv3.top5
6	32	399	15	133	0.680851063829787	0.193939393939394	0.255613126079447	0.739935587761673	gbm.id4.cv3.top5
7	33	403	19	124	0.634615384615385	0.210191082802548	0.246977547495682	0.715383222145078	gbm.id1.cv3
7	39	402	20	118	0.661016949152542	0.248407643312102	0.238341968911917	0.722914842877411	gbm.id2.cv3
7	29	410	12	128	0.707317073170732	0.184713375796178	0.241796200345423	0.716485042412533	gbm.id3.cv3
7	37	399	23	120	0.616666666666667	0.235668789808917	0.246977547495682	0.726808947384311	gbm.id4.cv3
7	27	411	11	130	0.710526315789474	0.171974522292994	0.243523316062176	0.715413409001721	gbm.id1.cv3.top5
7	35	406	16	122	0.686274509803922	0.222929936305732	0.238341968911917	0.723322365442087	gbm.id2.cv3.top5
7	42	397	25	115	0.626865671641791	0.267515923566879	0.241796200345423	0.721828116038277	gbm.id3.cv3.top5
7	34	410	12	123	0.739130434782609	0.21656050955414	0.233160621761658	0.726642919672776	gbm.id4.cv3.top5
8	39	384	24	132	0.619047619047619	0.228070175438596	0.269430051813471	0.73731510147919	gbm.id1.cv3
8	33	392	16	138	0.673469387755102	0.192982456140351	0.265975820379965	0.740712074303406	gbm.id2.cv3
8	31	391	17	140	0.645833333333333	0.181286549707602	0.271157167530225	0.744367045063641	gbm.id3.cv3
8	27	392	16	144	0.627906976744186	0.157894736842105	0.276338514680484	0.745083705997018	gbm.id4.cv3
8	32	391	17	139	0.653061224489796	0.187134502923977	0.269430051813471	0.739422084623323	gbm.id1.cv3.top5
8	39	386	22	132	0.639344262295082	0.228070175438596	0.265975820379965	0.737515766540534	gbm.id2.cv3.top5
8	36	386	22	135	0.620689655172414	0.210526315789474	0.271157167530225	0.742202729044836	gbm.id3.cv3.top5
8	37	388	20	134	0.649122807017544	0.216374269005848	0.265975820379965	0.741529067767458	gbm.id4.cv3.top5
9	31	377	23	148	0.574074074074074	0.173184357541899	0.295336787564767	0.697276536312849	gbm.id1.cv3
9	43	368	32	136	0.573333333333333	0.240223463687151	0.290155440414508	0.697122905027933	gbm.id2.cv3
9	39	371	29	140	0.573529411764706	0.217877094972067	0.291882556131261	0.697583798882682	gbm.id3.cv3
9	43	367	33	136	0.565789473684211	0.240223463687151	0.291882556131261	0.698533519553073	gbm.id4.cv3
9	34	379	21	145	0.618181818181818	0.189944134078212	0.286701208981002	0.699748603351956	gbm.id1.cv3.top5
9	43	370	30	136	0.589041095890411	0.240223463687151	0.286701208981002	0.700279329608939	gbm.id2.cv3.top5
9	45	368	32	134	0.584415584415584	0.251396648044693	0.286701208981002	0.700586592178771	gbm.id3.cv3.top5
9	35	375	25	144	0.583333333333333	0.195530726256983	0.291882556131261	0.707905027932961	gbm.id4.cv3.top5
10	29	400	21	129	0.58	0.183544303797468	0.259067357512953	0.738912775489343	gbm.id1.cv3
10	34	397	24	124	0.586206896551724	0.215189873417722	0.255613126079447	0.746023632700923	gbm.id2.cv3
10	36	396	25	122	0.590163934426229	0.227848101265823	0.253886010362694	0.741242971827177	gbm.id3.cv3
10	32	397	24	126	0.571428571428571	0.20253164556962	0.259067357512953	0.749676779217657	gbm.id4.cv3
10	35	397	24	123	0.593220338983051	0.221518987341772	0.253886010362694	0.740431161490124	gbm.id1.cv3.top5
10	29	398	23	129	0.557692307692308	0.183544303797468	0.262521588946459	0.748804834781565	gbm.id2.cv3.top5
10	33	396	25	125	0.568965517241379	0.208860759493671	0.259067357512953	0.740641630836766	gbm.id3.cv3.top5
10	37	398	23	121	0.616666666666667	0.234177215189873	0.248704663212435	0.748985237078686	gbm.id4.cv3.top5
11	39	381	26	133	0.6	0.226744186046512	0.274611398963731	0.727144163190675	gbm.id1.cv3
11	42	369	38	130	0.525	0.244186046511628	0.290155440414508	0.724172904405463	gbm.id2.cv3
11	40	376	31	132	0.563380281690141	0.232558139534884	0.281519861830743	0.724858579509743	gbm.id3.cv3
11	43	371	36	129	0.544303797468354	0.25	0.284974093264249	0.723801497057312	gbm.id4.cv3
11	42	376	31	130	0.575342465753425	0.244186046511628	0.278065630397237	0.728486943603222	gbm.id1.cv3.top5
11	40	372	35	132	0.533333333333333	0.232558139534884	0.288428324697755	0.726415633392378	gbm.id2.cv3.top5
11	36	377	30	136	0.545454545454545	0.209302325581395	0.286701208981002	0.727615564824867	gbm.id3.cv3.top5
11	38	378	29	134	0.567164179104478	0.22093023255814	0.281519861830743	0.724830009713732	gbm.id4.cv3.top5
12	21	394	19	145	0.525	0.126506024096386	0.283246977547496	0.711076752530706	gbm.id1.cv3
12	22	396	17	144	0.564102564102564	0.132530120481928	0.278065630397237	0.716882056069312	gbm.id2.cv3
12	28	390	23	138	0.549019607843137	0.168674698795181	0.278065630397237	0.712156130575571	gbm.id3.cv3
12	32	384	29	134	0.524590163934426	0.192771084337349	0.281519861830743	0.714023162869395	gbm.id4.cv3
12	25	395	18	141	0.581395348837209	0.150602409638554	0.274611398963731	0.710945476822546	gbm.id1.cv3.top5
12	25	392	21	141	0.543478260869565	0.150602409638554	0.27979274611399	0.715671402316286	gbm.id2.cv3.top5
12	33	385	28	133	0.540983606557377	0.198795180722892	0.278065630397237	0.717407158901952	gbm.id3.cv3.top5
12	29	391	22	137	0.568627450980392	0.174698795180723	0.274611398963731	0.711222614428659	gbm.id4.cv3.top5
13	38	387	18	136	0.678571428571429	0.218390804597701	0.265975820379965	0.71228891726976	gbm.id1.cv3
