trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
29	37	423	18	60	0.672727272727273	0.381443298969072	0.144981412639405	0.825350071299997	gbm.id1.cv3.top5
29	33	425	16	64	0.673469387755102	0.34020618556701	0.148698884758364	0.819973350164808	gbm.id2.cv3.top5
29	34	421	20	63	0.62962962962963	0.350515463917526	0.154275092936803	0.823573415620543	gbm.id3.cv3.top5
29	34	423	18	63	0.653846153846154	0.350515463917526	0.150557620817844	0.818103186291699	gbm.id4.cv3.top5
30	45	423	18	52	0.714285714285714	0.463917525773196	0.130111524163569	0.862940365149495	gbm.id1.cv3
30	43	423	18	54	0.704918032786885	0.443298969072165	0.133828996282528	0.860532529162868	gbm.id2.cv3
30	43	425	16	54	0.728813559322034	0.443298969072165	0.130111524163569	0.862706594665363	gbm.id3.cv3
30	41	422	19	56	0.683333333333333	0.422680412371134	0.139405204460966	0.861046824227974	gbm.id4.cv3
30	46	421	20	51	0.696969696969697	0.474226804123711	0.131970260223048	0.862566332374874	gbm.id1.cv3.top5
30	43	423	18	54	0.704918032786885	0.443298969072165	0.133828996282528	0.861116955373217	gbm.id2.cv3.top5
30	43	424	17	54	0.716666666666667	0.443298969072165	0.131970260223048	0.858755873483419	gbm.id3.cv3.top5
30	42	426	15	55	0.736842105263158	0.43298969072165	0.130111524163569	0.859223414451692	gbm.id4.cv3.top5
