trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
3	5	533	1	40	0.833333333333333	0.111111111111111	0.0708117443868739	0.889450686641697	gbm.id4.cv3
3	11	531	3	34	0.785714285714286	0.244444444444444	0.0639032815198618	0.88391593841032	gbm.id1.cv3.top5
3	8	531	3	37	0.727272727272727	0.177777777777778	0.0690846286701209	0.889679567207657	gbm.id2.cv3.top5
3	11	531	3	34	0.785714285714286	0.244444444444444	0.0639032815198618	0.888992925509778	gbm.id3.cv3.top5
3	9	532	2	36	0.818181818181818	0.2	0.0656303972366149	0.883666250520183	gbm.id4.cv3.top5
4	10	534	9	26	0.526315789473684	0.277777777777778	0.0604490500863558	0.868682218129733	gbm.id1.cv3
4	10	533	10	26	0.5	0.277777777777778	0.0621761658031088	0.869909965213834	gbm.id2.cv3
4	10	536	7	26	0.588235294117647	0.277777777777778	0.0569948186528497	0.857453447923062	gbm.id3.cv3
4	12	535	8	24	0.6	0.333333333333333	0.0552677029360967	0.852107632494375	gbm.id4.cv3
4	11	534	9	25	0.55	0.305555555555556	0.0587219343696027	0.866635972989565	gbm.id1.cv3.top5
4	11	533	10	25	0.523809523809524	0.305555555555556	0.0604490500863558	0.873976877429917	gbm.id2.cv3.top5
4	10	533	10	26	0.5	0.277777777777778	0.0621761658031088	0.855765295682425	gbm.id3.cv3.top5
4	9	535	8	27	0.529411764705882	0.25	0.0604490500863558	0.857888275015349	gbm.id4.cv3.top5
5	8	533	6	32	0.571428571428571	0.2	0.0656303972366149	0.823840445269017	gbm.id1.cv3
5	9	533	6	31	0.6	0.225	0.0639032815198618	0.822634508348794	gbm.id2.cv3
5	8	535	4	32	0.666666666666667	0.2	0.0621761658031088	0.831910946196661	gbm.id3.cv3
5	6	539	0	34	1	0.15	0.0587219343696027	0.812384044526901	gbm.id4.cv3
5	8	534	5	32	0.615384615384615	0.2	0.0639032815198618	0.816929499072356	gbm.id1.cv3.top5
5	9	533	6	31	0.6	0.225	0.0639032815198618	0.822750463821892	gbm.id2.cv3.top5
5	9	534	5	31	0.642857142857143	0.225	0.0621761658031088	0.805171614100184	gbm.id3.cv3.top5
5	9	534	5	31	0.642857142857143	0.225	0.0621761658031088	0.82054730983302	gbm.id4.cv3.top5
6	12	516	6	45	0.666666666666667	0.210526315789474	0.0880829015544041	0.864018283256033	gbm.id1.cv3
6	14	517	5	43	0.736842105263158	0.245614035087719	0.082901554404145	0.864808093029509	gbm.id2.cv3
6	10	519	3	47	0.769230769230769	0.175438596491228	0.0863557858376511	0.865345835854004	gbm.id3.cv3
6	9	518	4	48	0.692307692307692	0.157894736842105	0.0898100172711571	0.867547220541777	gbm.id4.cv3
6	14	517	5	43	0.736842105263158	0.245614035087719	0.082901554404145	0.865816360825435	gbm.id1.cv3.top5
6	13	516	6	44	0.684210526315789	0.228070175438596	0.0863557858376511	0.869059622235666	gbm.id2.cv3.top5
6	11	518	4	46	0.733333333333333	0.192982456140351	0.0863557858376511	0.866959064327486	gbm.id3.cv3.top5
6	7	518	4	50	0.636363636363636	0.12280701754386	0.0932642487046632	0.861968138737649	gbm.id4.cv3.top5
7	13	536	6	24	0.684210526315789	0.351351351351351	0.0518134715025906	0.89563179415578	gbm.id1.cv3
7	11	537	5	26	0.6875	0.297297297297297	0.0535405872193437	0.907150693128554	gbm.id2.cv3
7	11	536	6	26	0.647058823529412	0.297297297297297	0.0552677029360967	0.902238954821983	gbm.id3.cv3
7	11	536	6	26	0.647058823529412	0.297297297297297	0.0552677029360967	0.900967388052261	gbm.id4.cv3
7	15	536	6	22	0.714285714285714	0.405405405405405	0.0483592400690847	0.906751770220407	gbm.id1.cv3.top5
7	9	538	4	28	0.692307692307692	0.243243243243243	0.0552677029360967	0.89700309165254	gbm.id2.cv3.top5
7	11	536	6	26	0.647058823529412	0.297297297297297	0.0552677029360967	0.908347461852999	gbm.id3.cv3.top5
7	13	536	6	24	0.684210526315789	0.351351351351351	0.0518134715025906	0.906951231674481	gbm.id4.cv3.top5
8	11	530	3	35	0.785714285714286	0.239130434782609	0.0656303972366149	0.836711803572885	gbm.id1.cv3
8	12	530	3	34	0.8	0.260869565217391	0.0639032815198618	0.843767844032956	gbm.id2.cv3
8	14	531	2	32	0.875	0.304347826086957	0.0587219343696027	0.838078146667754	gbm.id3.cv3
8	8	531	2	38	0.8	0.173913043478261	0.0690846286701209	0.830287951708948	gbm.id4.cv3
8	14	529	4	32	0.777777777777778	0.304347826086957	0.0621761658031088	0.841708132800392	gbm.id1.cv3.top5
8	11	531	2	35	0.846153846153846	0.239130434782609	0.0639032815198618	0.846439350681132	gbm.id2.cv3.top5
8	10	531	2	36	0.833333333333333	0.217391304347826	0.0656303972366149	0.836405905865079	gbm.id3.cv3.top5
8	9	531	2	37	0.818181818181818	0.195652173913043	0.0673575129533679	0.841728525980912	gbm.id4.cv3.top5
9	9	536	9	25	0.5	0.264705882352941	0.0587219343696027	0.827091203453856	gbm.id1.cv3
9	9	537	8	25	0.529411764705882	0.264705882352941	0.0569948186528497	0.838936859147327	gbm.id2.cv3
9	9	536	9	25	0.5	0.264705882352941	0.0587219343696027	0.829222881813273	gbm.id3.cv3
9	8	538	7	26	0.533333333333333	0.235294117647059	0.0569948186528497	0.832919589854288	gbm.id4.cv3
9	10	537	8	24	0.555555555555556	0.294117647058824	0.0552677029360967	0.830329195898542	gbm.id1.cv3.top5
9	10	538	7	24	0.588235294117647	0.294117647058824	0.0535405872193437	0.845412844036696	gbm.id2.cv3.top5
9	8	536	9	26	0.470588235294118	0.235294117647059	0.0604490500863558	0.83248785752833	gbm.id3.cv3.top5
9	8	538	7	26	0.533333333333333	0.235294117647059	0.0569948186528497	0.843173232595789	gbm.id4.cv3.top5
10	9	528	2	40	0.818181818181818	0.183673469387755	0.072538860103627	0.852483634963419	gbm.id1.cv3
