trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
2	43	429	17	49	0.716666666666667	0.467391304347826	0.122676579925651	0.881677714954181	gbm.id2.cv3
2	45	429	17	47	0.725806451612903	0.489130434782609	0.118959107806691	0.881117176837589	gbm.id3.cv3
2	43	430	16	49	0.728813559322034	0.467391304347826	0.120817843866171	0.879849873269643	gbm.id4.cv3
2	40	429	17	52	0.701754385964912	0.434782608695652	0.128252788104089	0.853541138623513	C5.0.boost
2	16	433	13	76	0.551724137931034	0.173913043478261	0.16542750929368	0.788506531487617	flex.disc.anyl
3	27	425	40	46	0.402985074626866	0.36986301369863	0.159851301115242	0.807070260715867	lda.stats
3	25	425	40	48	0.384615384615385	0.342465753424658	0.163568773234201	0.680247459125059	qda.stats
3	36	393	72	37	0.333333333333333	0.493150684931507	0.202602230483271	0.790248932096043	ridge.weight.stats
3	5	463	2	68	0.714285714285714	0.0684931506849315	0.130111524163569	0.797495949329804	ridge.stats
3	29	423	42	44	0.408450704225352	0.397260273972603	0.159851301115242	0.816379437325088	lasso.weight.stats
3	4	462	3	69	0.571428571428571	0.0547945205479452	0.133828996282528	0.840035351303583	lasso.stats
3	28	446	19	45	0.595744680851064	0.383561643835616	0.118959107806691	0.671350714390926	random.forest
3	25	447	18	48	0.581395348837209	0.342465753424658	0.122676579925651	0.651878038002651	random.forest.bag
3	20	455	10	53	0.666666666666667	0.273972602739726	0.117100371747212	0.788717042274268	gam
3	19	457	8	54	0.703703703703704	0.26027397260274	0.115241635687732	0.813256738842245	glm.boost
3	22	453	12	51	0.647058823529412	0.301369863013699	0.117100371747212	0.829341581970839	gam.boost
3	12	460	5	61	0.705882352941177	0.164383561643836	0.122676579925651	0.838002651347768	gbm.boost.depth2
3	12	457	8	61	0.6	0.164383561643836	0.128252788104089	0.836544410075122	gbm.boost.depth4
3	33	442	23	40	0.589285714285714	0.452054794520548	0.117100371747212	0.836588599204597	gbm.id1.cv3
3	33	440	25	40	0.568965517241379	0.452054794520548	0.120817843866171	0.840035351303578	gbm.id2.cv3
3	30	441	24	43	0.555555555555556	0.410958904109589	0.12453531598513	0.839357784651642	gbm.id3.cv3
3	28	446	19	45	0.595744680851064	0.383561643835616	0.118959107806691	0.841714538223599	gbm.id4.cv3
3	19	433	32	54	0.372549019607843	0.26027397260274	0.159851301115242	0.757313300927972	C5.0.boost
3	17	451	14	56	0.548387096774194	0.232876712328767	0.130111524163569	0.807070260715867	flex.disc.anyl
4	39	413	35	51	0.527027027027027	0.433333333333333	0.159851301115242	0.809027777777777	lda.stats
4	35	394	54	55	0.393258426966292	0.388888888888889	0.202602230483271	0.702455357142857	qda.stats
4	46	387	61	44	0.429906542056075	0.511111111111111	0.195167286245353	0.793874007936507	ridge.weight.stats
4	7	444	4	83	0.636363636363636	0.0777777777777778	0.161710037174721	0.805282738095238	ridge.stats
4	33	431	17	57	0.66	0.366666666666667	0.137546468401487	0.822048611111111	lasso.weight.stats
4	4	448	0	86	1	0.0444444444444444	0.159851301115242	0.822767857142856	lasso.stats
4	39	431	17	51	0.696428571428571	0.433333333333333	0.12639405204461	0.697693452380952	random.forest
4	38	427	21	52	0.644067796610169	0.422222222222222	0.135687732342007	0.687673611111111	random.forest.bag
4	18	437	11	72	0.620689655172414	0.2	0.154275092936803	0.793328373015874	gam
4	15	441	7	75	0.681818181818182	0.166666666666667	0.152416356877323	0.810937500000001	glm.boost
4	29	435	13	61	0.69047619047619	0.322222222222222	0.137546468401487	0.829042658730157	gam.boost
4	7	446	2	83	0.777777777777778	0.0777777777777778	0.157992565055762	0.837413194444444	gbm.boost.depth2
4	14	443	5	76	0.736842105263158	0.155555555555556	0.150557620817844	0.840749007936509	gbm.boost.depth4
4	43	427	21	47	0.671875	0.477777777777778	0.12639405204461	0.853397817460318	gbm.id1.cv3
4	41	427	21	49	0.661290322580645	0.455555555555556	0.130111524163569	0.853769841269841	gbm.id2.cv3
4	41	427	21	49	0.661290322580645	0.455555555555556	0.130111524163569	0.852256944444445	gbm.id3.cv3
4	40	429	19	50	0.677966101694915	0.444444444444444	0.128252788104089	0.851016865079364	gbm.id4.cv3
4	49	424	24	41	0.671232876712329	0.544444444444444	0.120817843866171	0.779712301587302	C5.0.boost
4	18	437	11	72	0.620689655172414	0.2	0.154275092936803	0.809027777777777	flex.disc.anyl
5	28	417	40	53	0.411764705882353	0.345679012345679	0.172862453531598	0.78701677607586	lda.stats
5	27	418	39	54	0.409090909090909	0.333333333333333	0.172862453531598	0.697949590728586	qda.stats
5	35	392	65	46	0.35	0.432098765432099	0.206319702602231	0.765351054920713	ridge.weight.stats
5	5	457	0	76	1	0.0617283950617284	0.141263940520446	0.786206337628659	ridge.stats
5	32	433	24	49	0.571428571428571	0.395061728395062	0.135687732342007	0.834724586001029	lasso.weight.stats
5	6	455	2	75	0.75	0.0740740740740741	0.143122676579926	0.840964962044468	lasso.stats
5	32	440	17	49	0.653061224489796	0.395061728395062	0.122676579925651	0.678931301834292	random.forest
5	32	433	24	49	0.571428571428571	0.395061728395062	0.135687732342007	0.671272658508253	random.forest.bag
5	19	446	11	62	0.633333333333333	0.234567901234568	0.135687732342007	0.759380825026342	gam
5	14	450	7	67	0.666666666666667	0.172839506172839	0.137546468401487	0.796444876678285	glm.boost
5	22	443	14	59	0.611111111111111	0.271604938271605	0.135687732342007	0.837236945187352	gam.boost
5	12	454	3	69	0.8	0.148148148148148	0.133828996282528	0.830902017991733	gbm.boost.depth2
5	15	452	5	66	0.75	0.185185185185185	0.131970260223048	0.830753437609749	gbm.boost.depth4
5	35	437	20	46	0.636363636363636	0.432098765432099	0.122676579925651	0.831915066050734	gbm.id1.cv3
5	39	437	20	42	0.661016949152542	0.481481481481481	0.115241635687732	0.831834022206013	gbm.id2.cv3
5	36	436	21	45	0.631578947368421	0.444444444444444	0.122676579925651	0.831050598373722	gbm.id3.cv3
5	36	435	22	45	0.620689655172414	0.444444444444444	0.12453531598513	0.8313747737526	gbm.id4.cv3
5	43	427	30	38	0.589041095890411	0.530864197530864	0.12639405204461	0.773860658616311	C5.0.boost
5	19	446	11	62	0.633333333333333	0.234567901234568	0.135687732342007	0.78701677607586	flex.disc.anyl
6	40	391	49	58	0.449438202247191	0.408163265306122	0.198884758364312	0.754406307977733	lda.stats
6	24	406	34	74	0.413793103448276	0.244897959183673	0.200743494423792	0.661236085343226	qda.stats
6	52	356	84	46	0.382352941176471	0.530612244897959	0.241635687732342	0.743112244897958	ridge.weight.stats
6	10	433	7	88	0.588235294117647	0.102040816326531	0.176579925650558	0.756794990723561	ridge.stats
6	41	385	55	57	0.427083333333333	0.418367346938776	0.20817843866171	0.763033395176252	lasso.weight.stats
6	9	438	2	89	0.818181818181818	0.0918367346938776	0.169144981412639	0.789749536178108	lasso.stats
6	43	420	20	55	0.682539682539683	0.438775510204082	0.139405204460966	0.696660482374768	random.forest
6	48	416	24	50	0.666666666666667	0.489795918367347	0.137546468401487	0.717625231910946	random.forest.bag
6	22	424	16	76	0.578947368421053	0.224489795918367	0.171003717472119	0.758534322820038	gam
6	18	430	10	80	0.642857142857143	0.183673469387755	0.16728624535316	0.763172541743969	glm.boost
6	31	427	13	67	0.704545454545455	0.316326530612245	0.148698884758364	0.787685528756955	gam.boost
6	12	435	5	86	0.705882352941177	0.122448979591837	0.169144981412639	0.795628478664193	gbm.boost.depth2
6	17	432	8	81	0.68	0.173469387755102	0.16542750929368	0.794793599257885	gbm.boost.depth4
6	46	418	22	52	0.676470588235294	0.469387755102041	0.137546468401487	0.8110853432282	gbm.id1.cv3
6	46	418	22	52	0.676470588235294	0.469387755102041	0.137546468401487	0.808673469387756	gbm.id2.cv3
6	46	421	19	52	0.707692307692308	0.469387755102041	0.131970260223048	0.806632653061225	gbm.id3.cv3
6	45	421	19	53	0.703125	0.459183673469388	0.133828996282528	0.806006493506494	gbm.id4.cv3
6	42	413	27	56	0.608695652173913	0.428571428571429	0.154275092936803	0.770431354359926	C5.0.boost
6	21	424	16	77	0.567567567567568	0.214285714285714	0.172862453531598	0.754406307977733	flex.disc.anyl
7	37	409	48	44	0.435294117647059	0.45679012345679	0.171003717472119	0.774319907069727	lda.stats
7	30	410	47	51	0.38961038961039	0.37037037037037	0.182156133828996	0.730704811302919	qda.stats
7	50	378	79	31	0.387596899224806	0.617283950617284	0.204460966542751	0.763703163411406	ridge.weight.stats
7	11	446	11	70	0.5	0.135802469135802	0.150557620817844	0.772104708647377	ridge.stats
7	40	415	42	41	0.48780487804878	0.493827160493827	0.154275092936803	0.801334521976388	lasso.weight.stats
7	4	456	1	77	0.8	0.0493827160493827	0.144981412639405	0.822676067752657	lasso.stats
7	34	434	23	47	0.596491228070175	0.419753086419753	0.130111524163569	0.684712429424319	random.forest
7	41	426	31	40	0.569444444444444	0.506172839506173	0.131970260223048	0.719169570737769	random.forest.bag
7	25	437	20	56	0.555555555555556	0.308641975308642	0.141263940520446	0.779020450063485	gam
7	20	437	20	61	0.5	0.246913580246914	0.150557620817844	0.790825836777699	glm.boost
7	30	435	22	51	0.576923076923077	0.37037037037037	0.135687732342007	0.831428802982416	gam.boost
7	23	441	16	58	0.58974358974359	0.283950617283951	0.137546468401487	0.832468865656319	gbm.boost.depth2
7	25	441	16	56	0.609756097560976	0.308641975308642	0.133828996282528	0.83920901207553	gbm.boost.depth4
